HUC12,ID,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015
20401050902,129,10746.73716,18448.28715,28652.42943,13393.2807,19378.45511,14902.41522,2932.557773,3337.638831,7668.011015,3560.148098,2680.266645,9438.956238,4783.663707,5434.988247,4757.076488,7943.778483,6096.464902,7494.073857,7686.847419,7204.913145,2415.69429,9126.625363,13518.24864,60567.05509
20401050905,130,10865.41613,18652.01622,28968.84558,13541.1861,19592.45643,14463.25274,2846.137571,3239.281258,7442.040711,3455.233309,2601.28131,9160.7975,4642.692924,5274.82344,4616.889193,7340.549222,5633.515683,6924.993962,7103.128781,6657.791332,2232.252942,8433.573901,12491.70907,55967.75516
20401050906,131,11728.38121,20133.41744,31269.64169,14616.66926,21148.55025,16103.12963,3168.839206,3606.558437,8285.836423,3846.995609,2896.220568,10199.46983,5169.092154,5872.895071,5140.362737,7980.673295,6124.779878,7528.880032,7722.548878,7238.376296,2426.913973,9169.013933,13581.03408,60848.35836
20401050907,132,14033.54485,24090.55536,37415.55737,17489.51382,25305.20829,18267.08269,3594.670601,4091.210878,9399.294526,4363.95826,3285.417223,11570.08357,5863.71921,6662.099763,5831.129226,10148.68451,7788.623318,9574.157903,9820.438519,9204.736812,3086.203795,11659.84683,17270.42592,77378.28051
20402010101,133,7546.651962,12954.89062,20120.51839,9405.127203,13608.07999,9950.404993,1958.081034,2228.555306,5119.96288,2377.125661,1789.625194,6302.430313,3194.072216,3628.964166,3176.319809,5048.323698,3874.343772,4762.533163,4885.042291,4578.769825,1535.189708,5800.030682,8590.936053,38490.76169
20402010102,134,17842.63867,30629.40162,47571.17919,22236.65382,32173.74477,23246.73639,4574.586967,5206.485384,11961.56629,5553.584323,4181.030327,14724.11805,7462.184142,8478.205077,7420.709923,11702.94426,8981.442642,11040.42936,11324.42769,10614.432,3558.852533,13445.53953,19915.37209,89228.67601
20402010103,135,8490.421495,14575.004,22636.75069,10581.31409,15309.87977,12126.53514,2386.308738,2715.935146,6239.686816,2896.997471,2181.012011,7680.757078,3892.608307,4422.610133,3870.973514,6636.392096,5093.109304,6260.699518,6421.746628,6019.129058,2018.119571,7624.566122,11293.41612,50598.93213
20402010104,136,15891.37228,27279.778,42368.80708,19804.85911,28655.23187,22585.58129,4444.482219,5058.40896,11621.37027,5395.636198,4062.118646,14305.35285,7249.953919,8237.078417,7209.659329,12683.02821,9733.609394,11965.02984,12272.81188,11503.35648,3856.894929,14571.56021,21583.22073,96701.29121
20402010105,137,28134.97353,48297.64329,75012.104,35063.62921,50732.82408,39256.88809,7725.129568,8792.219871,20199.56113,9378.367705,7060.528276,24864.69686,12601.43045,14317.19034,12531.39273,21104.94692,16197.02371,19910.17559,20422.3345,19141.93704,6417.991112,24247.52196,35915.13946,160913.9057
20402010401,138,10023.57857,17206.88399,26724.37993,12492.0339,18074.45991,13480.67002,2652.780867,3019.215645,6936.454317,3220.496693,2424.559245,8538.444681,4327.284513,4916.470073,4303.233813,7430.477424,5702.531338,7009.830893,7190.148328,6739.355047,2259.600047,8536.892562,12644.74314,56653.40678
20402010402,139,14322.68245,24586.90127,38186.44314,17849.85612,25826.57987,19810.72235,3898.434218,4436.934063,10193.57147,4732.72962,3563.047721,12547.80072,6359.226385,7225.072992,6323.882335,11795.03569,9052.118302,11127.30737,11413.54052,10697.95781,3586.857447,13551.34366,20072.08794,89930.82431
20402010406,140,10332.81386,17737.72983,27548.84816,12877.42292,18632.07129,15744.63926,3098.293927,3526.268499,8101.375699,3761.353037,2831.744355,9972.407371,5054.016887,5742.151433,5025.927053,8298.849729,6368.964963,7829.043822,8030.434194,7526.958466,2523.671099,9534.567498,14122.48727,63274.28017
20402020101,141,9677.391214,16612.60436,25801.39243,12060.59257,17450.21679,12786.63344,2516.205553,2863.774877,6579.339063,3054.693195,2299.733673,8098.852814,4104.499334,4663.351329,4081.686831,6566.910216,5039.785332,6195.151057,6354.512045,5956.109816,1996.990212,7544.738244,11175.17599,50069.16993
20402020102,142,13587.00568,23324.00811,36225.01707,16933.00779,24500.01136,17935.64922,3529.449753,4016.980896,9228.755872,4284.779585,3225.807382,11360.15864,5757.329383,6541.224057,5725.330598,8882.255108,6816.700337,8379.422089,8594.970023,8056.100222,2701.084053,10204.8433,15115.29173,67722.43346
20402020103,143,12926.22764,22189.6899,34463.28254,16109.50352,23308.50031,16871.70693,3320.08286,3778.693653,8681.306365,4030.606534,3034.452561,10686.27439,5415.804692,6153.198826,5385.704133,8364.998712,6419.731114,7891.448079,8094.443693,7586.954833,2543.786944,9610.566246,14235.05572,63778.63105
20402020104,144,15957.82055,27393.84574,42545.96883,19887.67126,28775.05142,20740.79966,4081.458601,4645.240037,10672.14103,4954.922688,3730.326325,13136.89698,6657.780469,7564.276984,6620.777091,10667.24139,8186.590817,10063.35854,10322.22333,9675.061722,3243.89643,12255.61819,18152.87489,81331.99708
20402020201,145,8453.944984,14512.38673,22539.49913,10535.85465,15244.10558,11062.7072,2176.964355,2477.673534,5692.296004,2642.851745,1989.677765,7006.945072,3551.120352,4034.626554,3531.383506,5427.008131,4164.965737,5119.779928,5251.478625,4922.232138,1650.347234,6235.102117,9235.358604,41378.02756
20402020202,146,18190.33572,31226.27238,48498.19232,22669.97657,32800.70978,25562.51807,5030.295871,5725.1425,13153.14766,6106.818554,4597.534118,16190.89783,8205.548313,9322.782689,8159.942577,12751.00413,9785.777694,12029.15755,12338.58935,11565.00983,3877.566365,14649.65791,21698.89798,97219.57101
20402020203,147,9531.098329,16361.47212,25411.35297,11878.27306,17186.42231,13813.25943,2718.229159,3093.704525,7107.587735,3299.951461,2484.376967,8749.101709,4434.045455,5037.767157,4409.401413,7225.297936,5545.065999,6816.266823,6991.605076,6553.259694,2197.205193,8301.161404,12295.58093,55089.02336
20402020204,148,9497.922408,16304.52116,25322.90118,11836.92713,17126.59976,13932.10992,2741.617047,3120.323024,7168.742027,3328.344528,2505.752767,8824.379785,4472.196379,5081.112595,4447.3403,7452.989496,5719.808232,7031.068578,7211.932237,6759.773273,2266.445941,8562.75677,12683.05285,56825.04951
20402020302,149,23608.37786,40527.10469,62943.51413,29422.29213,42570.49271,35912.57955,7067.022963,8043.207519,18478.75325,8579.421175,6459.039367,22746.46455,11527.91003,13097.50371,11463.83896,18773.34715,14407.63409,17710.56997,18166.1474,17027.20368,5708.954251,21568.74166,31947.36202,143136.7075
20402020401,150,38763.38839,66542.81397,103349.0696,48309.44936,69897.92135,51715.44504,10176.77489,11582.51675,26610.08931,12354.68435,9301.256003,32755.75162,16600.61749,18860.8906,16508.35272,25361.08251,19463.4018,23925.36735,24540.81086,23002.20182,7712.277355,29137.40602,43157.97686,193364.6579
20402020404,151,43232.54262,74214.74658,115264.5124,53879.19923,77956.67468,56090.90956,11037.79656,12562.47337,28861.4768,13399.97142,10088.20302,35527.10225,18005.13826,20456.64529,17905.06726,27114.12781,20808.77902,25579.171,26237.15622,24592.19316,8245.376436,31151.4838,46141.20467,206730.6882
20402020501,152,36624.14016,62870.49385,97645.50932,45643.37933,66040.44146,47252.79305,9298.596075,10583.03296,24313.83938,11288.56841,8498.627871,29929.1775,15168.10966,17233.33834,15083.80658,22951.80326,17614.3965,21652.47962,22209.45667,20817.01388,6979.618076,26369.37933,39058.00912,174995.1944
20402020502,153,29437.71155,50533.97668,78485.40118,36687.18609,53081.91408,39747.5688,7821.687682,8902.115866,20452.03998,9495.59005,7148.779472,25175.48644,12758.93853,14496.14418,12688.02551,20007.92308,15355.11134,18875.25539,19360.79252,18146.94948,6084.38747,22987.14884,34048.2896,152549.6874
20402020503,154,43967.0914,75475.70346,117222.9313,54794.64168,79281.20967,59212.05436,11651.98798,13261.50448,30467.45598,14145.60451,10649.5549,37503.9861,19007.023,21594.9427,18901.38365,29011.91846,22265.24153,27369.52619,28073.56527,26313.46677,8822.492583,33331.85987,49370.75198,221200.3257
20402020506,155,21382.68986,36706.39779,57009.49237,26648.49532,38557.1448,29991.55428,5901.859654,6717.097378,15432.10034,7164.903794,5394.116267,18996.17994,9627.265563,10938.07524,9573.758007,15490.07501,11887.88181,14613.16691,14989.06848,14049.31469,4710.514778,17796.58269,26360.08515,118103.5166
20402020606,156,9497.530211,16303.84788,25321.85528,11836.43828,17125.89236,14300.27201,2814.065477,3202.778936,7358.17922,3416.29752,2571.968387,9057.567925,4590.376118,5215.383226,4564.863222,9022.313454,6924.18835,8511.551628,8730.498383,8183.131487,2743.675635,10365.7566,15353.63463,68790.3034
20402060101,157,13085.90917,22463.80551,34889.018,16308.50894,23596.4372,17199.3594,3384.559643,3852.076811,8849.899333,4108.881854,3093.382334,10893.80426,5520.980955,6272.695368,5490.295761,8343.200077,6403.00171,7870.883496,8073.350062,7567.183713,2537.158004,9585.521746,14197.96009,63612.42798
20402060102,158,7747.975343,13300.49063,20657.27714,9656.029488,13971.10518,10094.2187,1986.381266,2260.764713,5193.961952,2411.482359,1815.490722,6393.519629,3240.236275,3681.413741,3222.227298,5026.163351,3857.336766,4741.627339,4863.598669,4558.67065,1528.450763,5774.570602,8553.224886,38321.80084
20402060103,159,20030.31792,34384.86081,53403.86378,24963.08173,36118.55563,26036.41528,5123.551299,5831.279517,13396.99074,6220.031373,4682.766717,16491.05712,8357.669013,9495.615465,8311.21778,12575.16766,9650.831781,11863.2754,12168.44005,11405.52819,3824.094712,14447.63896,21399.66995,95878.91246
20402060104,160,5870.250947,10077.11243,15650.97943,7315.887553,10585.2033,7543.523842,1484.445215,1689.495009,3881.506476,1802.128049,1356.736767,4777.94953,2421.465245,2751.162142,2408.006903,3704.221266,2842.810287,3494.521643,3584.413143,3359.684828,1126.449627,4255.788305,6303.622743,28242.70113
20402060105,161,13272.6199,22784.32103,35386.8165,16541.20003,23933.113,17056.68025,3356.482628,3820.121471,8776.484179,4074.79618,3067.720891,10803.4337,5475.181014,6220.659575,5444.750484,8318.349419,6383.930004,7847.439688,8049.303106,7544.644464,2529.600902,9556.970688,14155.67063,63422.95478
20402060106,162,6880.421879,11811.21293,18344.24799,8574.828075,12406.73767,8834.724121,1738.532823,1978.680394,4545.891309,2110.592426,1588.964968,5595.775558,2835.939537,3222.069583,2820.177593,4311.614639,3308.95527,4067.529947,4172.16107,3910.583422,1311.157278,4953.623925,7337.248488,32873.74998
20402060201,163,6202.025168,10646.64952,16535.53971,7729.366098,11183.45663,7982.553409,1570.83923,1787.822841,4107.408375,1907.011061,1435.698219,5056.023981,2562.393388,2911.278493,2548.15179,3999.347705,3069.305531,3772.940689,3869.994096,3627.361014,1216.197256,4594.859748,6805.851297,30492.882
20402060202,164,5939.820627,10196.53851,15836.46266,7402.589756,10710.65092,7642.685738,1503.958698,1711.703927,3932.530038,1825.817567,1374.571486,4840.757095,2453.296128,2787.326978,2439.660879,3683.406397,2826.835882,3474.885123,3564.271505,3340.805988,1120.119848,4231.874054,6268.201243,28083.99891
20402060203,165,3374.563066,5792.912612,8997.096936,4205.599365,6084.992975,4326.374423,851.3614994,968.9620251,2226.128104,1033.559499,778.1179455,2740.257603,1388.762804,1577.851115,1381.044159,2175.927804,1669.91913,2052.746401,2105.550277,1973.540754,661.6972623,2499.928449,3702.864112,16590.28295
20402060301,166,9618.223578,16511.03503,25643.64227,11986.8542,17343.52612,12565.68842,2472.727085,2814.29065,6465.652271,3001.910016,2259.995703,7958.90976,4033.576121,4582.77156,4011.157838,6452.515242,4951.992754,6087.232087,6243.817043,5852.354931,1962.202824,7413.309567,10980.50539,49196.96944
20402060302,167,13069.30573,22435.30335,34844.75037,16287.81655,23566.49782,17038.08415,3352.82324,3815.956578,8766.915459,4070.353662,3064.376245,10791.65508,5469.211679,6213.877454,5438.814265,8266.440449,6344.092476,7798.469288,7999.073139,7497.563667,2513.815495,9497.332422,14067.33501,63027.17679
20402060303,168,6190.158424,10626.27844,16503.90108,7714.576894,11162.0585,7936.12168,1561.702198,1777.423709,4083.516983,1895.918647,1427.347255,5026.614817,2547.488816,2894.344582,2533.330065,3868.406145,2968.814242,3649.411872,3743.287643,3508.59857,1176.378074,4444.420689,6583.022737,29494.5228
20402060401,169,9304.926397,15973.21629,24808.34429,11596.40297,16778.5903,13135.54589,2584.865956,2941.919593,6758.87152,3138.047511,2362.487163,8319.848678,4216.50002,4790.601643,4193.065033,7421.493199,5695.636354,7001.355291,7181.454649,6731.206475,2256.867957,8526.570595,12629.45433,56584.90715
20402060402,170,12208.93999,20958.36446,32550.88473,15215.57307,22015.09124,16266.9853,3201.083286,3643.256454,8370.147953,3886.140155,2925.690642,10303.25318,5221.689596,5932.65375,5192.667871,8355.25417,6412.252626,7882.255139,8085.014338,7578.116626,2540.823636,9599.370715,14218.47303,63704.33383
20402060403,171,8295.418831,14240.25454,22116.84455,10338.28909,14958.25221,10700.56442,2105.700442,2396.565723,5505.956089,2556.33679,1924.544739,6777.569535,3434.872799,3902.551193,3415.782063,5331.782036,4091.884338,5029.944649,5159.332528,4835.86319,1621.389081,6125.696606,9073.308464,40651.97937
20501010401,172,33062.64341,40904.56938,51003.45945,36790.07652,46998.54572,46930.93384,35969.94555,41058.97463,55315.71802,47945.00839,34612.86818,40589.22185,48008.38781,53667.83891,36029.59533,75366.34459,69231.87247,50619.45393,47136.04332,53219.18257,30137.00023,52907.51025,59371.986,62488.71944
20501010402,173,29640.14825,36670.31364,45723.81277,32981.73463,42133.46905,39781.33246,30490.17452,34803.92565,46888.75291,40640.91969,29339.83861,34405.73643,40694.64382,45491.91675,30540.73701,64998.97964,59708.36283,43656.2614,40652.02775,45898.37247,25991.36608,45629.57385,51204.79858,53892.79545
20501010404,174,25869.18285,32004.93548,39906.60382,28785.63511,36773.04128,34225.28113,26231.77124,29943.04278,40340.0462,34964.81509,25242.09631,29600.46657,35011.03582,39138.29907,26275.27221,56672.32331,52059.45844,38063.70166,35444.32241,40018.58854,22661.75735,39784.22339,44645.23787,46988.89002
20402060404,175,7980.300178,13699.30884,21276.69009,9945.567729,14390.03189,10475.91186,2061.492397,2346.251133,5390.361496,2502.667879,1884.139976,6635.278104,3362.759501,3820.619245,3344.069559,5198.689133,3989.741968,4904.38627,5030.544335,4715.149501,1580.915675,5972.785882,8846.81895,39637.21746
20402060405,176,13559.40337,23276.62516,36151.42541,16898.60827,24450.23934,17617.41765,3466.826849,3945.707773,9065.010514,4208.754909,3168.571998,11158.5959,5655.17733,6425.163418,5623.746295,8853.996294,6795.013067,8352.763006,8567.625287,8030.469856,2692.490581,10172.37671,15067.20261,67506.97536
20402060501,177,6814.879456,11698.70005,18169.50194,8493.144872,12288.5519,8790.181704,1729.767581,1968.704407,4522.972091,2099.951361,1580.953798,5567.563054,2821.641423,3205.824714,2805.958962,4532.835428,3478.731527,4276.22717,4386.226816,4111.228062,1378.430294,5207.785015,7713.708822,34560.43985
20402060502,178,18773.2798,32226.9781,50052.40984,23396.47916,33851.87162,24570.58144,4835.098602,5502.98217,12642.74847,5869.847479,4419.129883,15562.62077,7887.137467,8961.018248,7843.301416,12119.84491,9301.393609,11433.72888,11727.84415,10992.55588,3685.631571,13924.5177,20624.82896,92407.32081
20402060503,179,11115.61308,19081.51479,29635.90944,13852.99814,20043.61025,14544.24287,2862.075059,3257.420218,7483.713963,3474.581507,2615.847649,9212.095178,4668.690612,5304.360665,4642.742418,7562.36073,5803.745378,7134.248148,7317.765986,6858.97164,2299.705623,8688.413605,12869.1742,57658.94624
20402060504,180,9079.604255,15586.41914,24207.60138,11315.59201,16372.2909,11728.46951,2307.975777,2626.78185,6034.862816,2801.900623,2109.418113,7428.628517,3764.829538,4277.433454,3743.904945,6047.420013,4641.101776,5705.069756,5851.824065,5484.938372,1839.013798,6947.894735,10291.13858,46108.33582
20402060505,181,17739.89649,30453.03022,47297.25348,22108.60996,31988.48042,23110.65766,4547.808877,5176.008383,11891.54732,5521.075582,4156.555971,14637.92796,7418.503019,8428.576479,7377.271609,11692.15865,8973.165075,11030.25432,11313.99084,10604.64946,3555.572598,13433.14788,19897.01792,89146.44129
20402060506,182,6365.019997,10926.45311,16970.10858,7932.500817,11477.36804,8209.716986,1615.541391,1838.69984,4224.295008,1961.279847,1476.554617,5199.905829,2635.312714,2994.126228,2620.665852,4011.014298,3078.259073,3783.946859,3881.283322,3637.942477,1219.745051,4608.263518,6825.704826,30581.83367
20402060507,183,8756.364799,15031.53295,23345.79643,10912.74979,15789.42732,11321.97423,2227.983983,2535.740601,5825.701344,2704.789954,2036.308119,7171.160685,3634.344903,4129.182566,3614.145483,5456.507817,4187.605298,5147.609626,5280.024165,4948.987986,1659.318055,6268.994375,9285.559459,41602.94701
20402060601,184,7406.059823,12713.5444,19745.67859,9229.912086,13354.56501,9499.522055,1869.354464,2127.572684,4887.961803,2269.410896,1708.531862,6016.848062,3049.339118,3464.524777,3032.391115,4636.197614,3558.056987,4373.737914,4486.245904,4204.976341,1409.862619,5326.538068,7889.604439,35348.5211
20402060602,185,2542.78658,4365.051276,6779.454741,3168.985599,4585.138402,3270.432588,643.5689903,732.4666294,1682.795132,781.2977617,588.2020443,2071.440626,1049.806295,1192.74366,1043.971545,1604.151922,1231.108846,1513.339293,1552.267765,1454.946799,487.8208401,1843.013821,2729.85004,12230.79833
20402060603,186,5072.483182,8707.63158,13524.00948,6321.657525,9146.672896,6503.330645,1279.751774,1456.526807,3346.276945,1553.628625,1169.653332,4119.107466,2087.564025,2371.798281,2075.961495,3169.502213,2432.439341,2990.073574,3066.988845,2874.700978,963.842152,3641.448359,5393.669739,24165.75504
20402060604,187,3818.759059,6555.437608,10181.39076,4759.185245,6885.964645,4931.384997,970.4179368,1104.463985,2537.435192,1178.09494,886.9318239,3123.461803,1582.970715,1798.501591,1574.172681,2421.034345,1858.026523,2283.977211,2342.729182,2195.849485,736.2338925,2781.531912,4119.971793,18459.08886
20402060605,188,4004.66423,6874.570009,10677.04217,4990.872313,7221.187841,5153.638478,1014.153877,1154.241278,2651.795326,1231.190715,926.9051172,3264.233682,1654.313913,1879.558596,1645.119357,2511.940533,1927.792615,2369.737115,2430.695125,2278.300321,763.8783649,2885.974243,4274.670525,19152.19984
20402060701,189,15544.02605,26683.50977,41442.73018,19371.9738,28028.8999,20233.02257,3981.53614,4531.515024,10410.86518,4833.616,3639.000275,12815.27888,6494.784353,7379.087924,6458.686853,10051.85595,7714.312266,9482.81067,9726.741715,9116.914348,3056.758363,11548.60037,17105.64875,76640.0125
20402060702,190,5916.751232,10156.93655,15774.95601,7373.839193,10669.05223,7666.774496,1508.698967,1717.099043,3944.924922,1831.572318,1378.903954,4856.014592,2461.028606,2796.112301,2447.350403,3783.817928,2903.896882,3569.612295,3661.435297,3431.878063,1150.65489,4347.237106,6439.075572,28849.5831
20402060703,191,5717.264277,9814.489075,15243.09355,7125.225547,10309.33848,7381.752638,1452.611212,1653.263735,3798.267403,1763.481338,1327.64149,4675.486164,2369.5368,2692.16333,2356.36709,3634.737115,2789.484581,3428.971081,3517.176325,3296.663526,1105.319577,4175.957809,6185.378738,27712.92177
20403010301,192,7810.428574,13407.70031,20823.78648,9733.862761,14083.72043,13582.21049,2672.762418,3041.957392,6988.701996,3244.754487,2442.82178,8602.759067,4359.878967,4953.502491,4335.647098,7962.594489,6110.905388,7511.824313,7705.054705,7221.978936,2421.416272,9148.243103,13550.26817,60710.51429
20403010302,193,10827.74233,18587.34414,28868.40248,13494.23485,19524.5233,15859.45923,3120.888663,3551.984322,8160.456148,3788.783254,2852.395247,10045.13259,5090.874,5784.026849,5062.579382,8264.249829,6342.411265,7796.40267,7996.953389,7495.576757,2513.149328,9494.815588,14063.6072,63010.47455
20403010303,194,19226.14525,33004.38516,51259.81795,23960.86936,34668.47561,25444.36675,5007.045634,5698.68061,13092.3531,6078.592554,4576.28407,16116.0626,8167.621862,9279.692302,8122.226901,12713.86251,9757.273348,11994.1186,12302.64903,11531.32285,3866.271648,14606.98586,21635.69263,96936.38652
20403010304,195,19546.248,33553.88664,52113.26024,24359.80249,35245.68317,27494.31659,5410.443018,6157.800298,14147.15122,6568.320229,4944.976845,17414.46891,8825.654213,10027.3196,8776.601981,13562.99301,10408.93985,12795.17903,13124.31541,12301.47418,4124.491316,15582.5539,23080.69225,103410.5515
20403010402,196,7867.756758,13506.11225,20976.63277,9805.308808,14187.09436,10190.96278,2005.418969,2282.432113,5243.741403,2434.594269,1832.8906,6454.795771,3271.291071,3716.696798,3253.109472,4972.72249,3816.323514,4691.211815,4811.886296,4510.200421,1512.199465,5713.17228,8462.282419,37914.34302
20403010501,197,7599.554728,13045.70552,20261.56521,9471.057979,13703.47384,9802.350767,1928.946315,2195.396133,5043.781797,2341.755894,1762.996972,6208.655027,3146.546906,3574.967986,3129.058635,5006.711173,3842.408194,4723.276362,4844.775648,4541.027752,1522.53539,5752.221954,8520.122297,38173.48842
20403010503,198,7326.743936,12577.38758,19534.2105,9131.06356,13211.54311,9464.743826,1862.510661,2119.783554,4870.066761,2261.10247,1702.276846,5994.8201,3038.175361,3451.840996,3021.289401,4700.117724,3607.112557,4434.03946,4548.098588,4262.951125,1429.300653,5399.976044,7998.379914,35835.87782
20403010601,199,8022.843042,13772.33957,21390.11591,9998.587378,14466.74487,10691.53595,2103.923786,2394.543653,5501.310471,2554.179903,1922.920933,6771.851015,3431.974638,3899.258442,3412.900017,5226.668385,4011.214684,4930.781592,5057.618634,4740.52634,1589.424134,6004.931299,8894.432385,39850.54434
20403010603,200,8378.840125,14383.45879,22339.25823,10442.25406,15108.67687,10960.80198,2156.911042,2454.85016,5639.860801,2618.506837,1971.349645,6942.399861,3518.408854,3997.461164,3498.853813,5451.456477,4183.728638,5142.84421,5275.136236,4944.406492,1657.781943,6263.190876,9276.963352,41564.43297
20403010605,201,6662.810835,11437.65278,17764.06407,8303.62697,12014.34261,8542.990884,1681.124375,1913.341967,4395.780436,2040.898112,1536.495421,5410.996231,2742.293366,3115.67292,2727.051902,4204.777762,3226.96316,3966.741181,4068.779733,3813.683644,1278.668316,4830.878819,7155.439884,32059.17612
20403020101,202,20728.45339,35583.30872,55265.19866,25833.14327,37377.42926,27667.89576,5444.600693,6196.67613,14236.46602,6609.787813,4976.195799,17524.41095,8881.372909,10090.62479,8832.011026,14611.4844,11213.60615,13784.31418,14138.89484,13252.44348,4443.336391,16787.16806,24864.95224,111404.735
20403020102,203,11587.69011,19891.90163,30894.5385,14441.33101,20894.85688,15207.97091,2992.686151,3406.072877,7825.233995,3633.144351,2735.222123,9632.490042,4881.746766,5546.425659,4854.614433,7961.229892,6109.858133,7510.536943,7703.734281,7220.741264,2421.001297,9146.675295,13547.94595,60700.10981
20403020103,204,8015.370403,13759.51188,21370.19303,9989.274649,14453.27046,10452.30713,2056.847369,2340.964438,5378.215702,2497.028748,1879.894548,6620.327187,3355.18239,3812.010435,3336.534522,5328.86608,4089.646474,5027.193763,5156.510903,4833.218455,1620.502339,6122.346456,9068.346284,40629.74678
20403020104,205,10249.86224,17595.33167,27327.68689,12774.04326,18482.49339,13453.41427,2647.4174,3013.111295,6922.430009,3213.985413,2419.657202,8521.181392,4318.535447,4906.529778,4294.533394,6589.863201,5057.400653,6216.804636,6376.722697,5976.927943,2003.970182,7571.10897,11214.23596,50244.17394
20403020106,206,10551.11342,18112.47179,28130.86806,13149.48199,19025.70772,13688.46842,2693.672309,3065.755551,7043.37676,3270.139246,2461.932758,8670.061064,4393.987696,4992.255259,4369.566276,6830.096454,5241.768025,6443.438095,6609.185844,6194.816647,2077.024858,7847.113552,11623.05065,52075.82401
20403020107,207,15933.21069,27351.59949,42480.35561,19857.00082,28730.67529,20494.98296,4033.085798,4590.185434,10545.65656,4896.197725,3686.115096,12981.20063,6578.873531,7474.626353,6542.308706,10080.74366,7736.482216,9510.063011,9754.695073,9143.115213,3065.543103,11581.78959,17154.80801,76860.26604
20403020203,208,13141.94352,22559.99648,35038.41399,16378.34267,23697.47796,17235.45252,3391.6622,3860.160431,8868.47102,4117.504432,3099.873849,10916.66509,5532.566799,6285.858737,5501.817255,9107.948851,6989.909331,8592.339085,8813.364052,8260.801815,2769.717276,10464.14341,15499.36396,69443.22763
20403020301,209,7668.83662,13164.63775,20446.28135,9557.401588,13828.4026,9866.448728,1941.559778,2209.751903,5076.763287,2357.068715,1774.525277,6249.253666,3167.122295,3598.344844,3149.519665,4775.160326,3664.704126,4504.833837,4620.714017,4331.013877,1452.121029,5486.192663,8126.08292,36408.03744
20403020302,210,6979.070126,11980.55655,18607.25936,8697.769898,12584.61965,8970.646359,1765.28016,2009.122357,4615.829788,2143.063878,1613.411184,5681.866499,2879.570438,3271.64108,2863.565996,4376.554252,3358.793284,4128.793212,4235.000375,3969.482886,1330.905356,5028.233214,7447.75887,33368.87967
20403020303,211,8062.869418,13841.05065,21496.83228,10048.47097,14538.92043,10574.16412,2080.826868,2368.25634,5440.917053,2526.140075,1901.81108,6697.509599,3394.298423,3856.452374,3375.433184,5460.47924,4190.653178,5151.356241,5283.867134,4952.59004,1660.525757,6273.557154,9292.317785,41633.22703
20403020404,212,14866.03989,25519.65081,39635.11597,18527.02392,26806.35903,19601.87149,3857.335685,4390.158604,10086.10772,4682.835713,3525.48495,12415.51776,6292.18553,7148.90401,6257.214015,9669.640666,7420.980564,9122.232969,9356.888709,8770.249631,2940.527138,11109.47241,16455.21759,73725.8264
20403020405,213,11518.3797,19772.92072,30709.74651,14354.95222,20769.87701,14970.34489,2945.925149,3352.852705,7702.96401,3576.376172,2692.484001,9481.98159,4805.469075,5459.76231,4778.760658,7636.673195,5860.7766,7204.353783,7389.674856,6926.372277,2322.303966,8773.791478,12995.63474,58225.53915
20403020406,214,7535.550047,12935.83263,20090.91882,9391.29128,13588.06097,9869.666145,1942.192894,2210.472547,5078.418937,2357.837363,1775.103932,6251.291615,3168.155109,3599.518302,3150.546759,5151.855397,3953.79934,4860.203886,4985.225321,4672.671849,1566.673588,5918.978501,8767.120131,39280.13564
20403020407,215,9224.628288,15835.37368,24594.2579,11496.33053,16633.79753,12245.50065,2409.719246,2742.579442,6300.900405,2925.418025,2202.408507,7756.108066,3930.796156,4465.997504,3908.949103,6726.418807,5162.200405,6345.62975,6508.861461,6100.7822,2045.496563,7727.997961,11446.61813,51285.33717
20200070206,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20401040308,217,27535.04864,34280.53193,42979.32842,30699.07724,39311.92333,37215.40967,28196.62484,32185.5069,43483.2801,37570.37651,27127.36472,32053.69832,37666.97712,42110.69996,28313.45676,65388.54167,60022.8963,43995.79296,40993.75392,46231.02108,26119.69325,46031.1309,51773.63344,56163.3579
20401040505,218,26980.57748,35109.01989,45672.87222,30503.86832,39729.40843,36348.93691,25111.74846,28661.3826,39639.8467,33359.0503,24118.48224,30320.60574,33797.63386,37810.14436,25742.34927,54901.69959,50070.80971,37525.53882,35156.87606,39249.48951,21724.26749,39611.95493,45440.12944,61801.65571
20401040704,219,21960.3282,28310.15132,35818.24778,25765.96888,33579.76276,29958.05754,22661.18897,27333.50384,36403.89439,31393.14399,23672.75104,28114.29999,32617.13812,36447.28728,23333.07184,49312.85841,45611.81916,33860.61633,32481.35207,35760.33632,20217.51436,36018.51179,40415.09766,43203.53842
20401040705,220,15267.77876,26961.46826,38774.56831,24340.56357,35464.88111,22568.1096,12069.84493,21370.57056,27984.18529,22091.06206,21224.8056,29448.51614,28774.81564,32127.48174,16163.85132,36426.73602,34668.75922,29355.06759,32777.8927,31459.5002,16959.36801,34609.31926,40148.05871,64729.05995
