HUC12,MEAN1992,MEAN1993,MEAN1994,MEAN1995,MEAN1996,MEAN1997,MEAN1998,MEAN1999,MEAN2000,MEAN2001,MEAN2002,MEAN2003,MEAN2004,MEAN2005,MEAN2006,MEAN2007,MEAN2008,MEAN2009,MEAN2010,MEAN2011,MEAN2012,MEAN2013,MEAN2014,MEAN2015
20401060403,7978.121867,14761.53094,20628.83971,14577.36732,21469.3874,15915.97575,10519.14597,20216.22724,24881.51082,20670.2913,20572.35604,26107.18589,27318.02263,30454.92215,14087.84991,31836.334,30990.44462,25511.21316,29061.59224,27718.12631,15512.78542,30165.04618,33826.65407,39323.44912
20401060404,10680.6266,19761.84403,27616.64208,19515.29697,28741.9168,18615.48375,12303.298,23645.10154,29101.66327,24176.17899,24061.63269,30535.22492,31951.4324,35620.38073,16477.28985,39281.12262,38237.42599,31476.89995,35857.51998,34199.89014,19140.38337,37219.0117,41736.86994,48519.06715
20401060501,9973.026646,18452.60623,25787.01751,18222.39312,26837.74198,18653.40631,12328.36171,23693.2702,29160.94791,24225.42955,24110.64994,30597.42983,32016.52244,35692.94503,16510.85655,39635.1579,38582.05464,31760.59697,36180.69865,34508.1291,19312.8929,37554.46153,42113.03836,48956.36251
20401060502,8764.838147,16217.15388,22663.03345,16014.83003,23586.46708,13948.89141,9219.065687,17717.6675,21806.3604,18115.61279,18029.78147,22880.5517,23941.73931,26690.9436,12346.70721,28692.64773,27930.28602,22992.10251,26191.89877,24981.09352,13980.97193,27186.39174,30486.4329,35440.44615
20401060601,10817.87697,20015.79196,27971.5271,19766.07651,29111.26213,17578.36307,11617.84687,22327.76679,27480.32842,22829.25633,22721.092,28834.02225,30171.32848,33635.86989,15559.29391,37268.7241,36278.49711,29864.31742,34020.51492,32447.80691,18159.80861,35312.25687,39598.66204,46033.40231
20401060602,23996.83348,44400.17417,62048.04077,43846.24104,64576.2664,39394.23788,26036.33908,50037.95592,61585.17699,51161.82692,50919.42302,64618.89148,67615.8817,75380.13989,34869.3744,81128.46605,78972.88876,65010.17425,74057.59831,70634.04622,39531.20079,76869.52807,86200.39344,100207.8672
20401060701,12582.05562,23279.96572,32533.12197,22989.52694,33858.72455,23828.60089,15748.738,30266.72302,37251.35127,30946.52457,30799.90036,39086.37061,40899.17562,45595.58379,21091.62296,55268.62452,53800.14155,44288.0665,50451.60832,48119.31945,26930.56108,52367.23031,58723.86632,68266.43279
20401060702,11147.82815,20626.28421,28824.67365,20368.9526,29999.17119,22982.98809,15189.85779,29192.63835,35929.40113,29848.31553,29706.89484,37699.30036,39447.77378,43977.51892,20343.13795,50999.30617,49644.25822,40866.9597,46554.38851,44402.26118,24850.26422,48322.03481,54187.64223,62993.07669
20401060703,38198.3549,70676.55789,98768.57612,69794.8035,102793.0255,60812.36122,40191.9503,77242.92694,95068.21837,78977.83169,78603.63517,99751.32386,104377.7366,116363.3182,53827.38936,121352.977,118128.6367,97243.0329,110776.2833,105655.2914,59131.26544,114982.4036,128939.6289,149892.1844
20401060801,7758.124528,14354.48076,20059.99794,14175.3954,20877.36779,11887.79441,7856.850751,15099.69398,18584.2388,15438.83834,15365.68968,19499.70707,20404.09277,22747.07294,10522.34993,24585.19549,23931.96881,19700.70342,22442.43757,21404.96353,11979.54733,23294.56558,26122.19419,30367.02311
20401060802,11513.8556,21303.52713,29771.10201,21037.74606,30984.16291,19142.97446,12651.92599,24315.11237,29926.29204,24861.23836,24743.44651,31400.4754,32856.81235,36629.72464,16944.19245,38224.33198,37208.71435,30630.06851,34892.83568,33279.80135,18625.44465,36217.69872,40614.0117,47213.7457
20401060803,8987.342088,16628.84206,23238.35667,16421.38193,24185.23278,14255.17924,9421.496638,18106.70977,22285.18134,18513.39301,18425.67689,23382.95962,24467.44907,27277.01957,12617.81449,33078.74914,32199.84957,26506.79068,30195.72337,28799.82869,16118.17336,31342.2399,35146.74125,40858.04932
20401060804,15248.59514,28213.73416,39427.92934,27861.74202,41034.47004,25501.59749,16854.4507,32391.73749,39866.75364,33119.26759,32962.34909,41830.60901,43770.68984,48796.83071,22572.45727,53120.23852,51708.83797,42566.5138,48490.468,46248.83935,25883.72405,50331.62664,56441.16926,65612.79961
20503050601,7487.388373,13853.55079,19359.9619,13680.71502,20148.8078,11460.87869,7574.694727,14557.43211,17916.83949,14884.39708,14813.8754,18799.43161,19671.33867,21930.17755,10144.47016,22934.59942,22325.22883,18378.04133,20935.70142,19967.88111,11175.26676,21730.61945,24368.40752,28328.24774
20503050602,10223.30761,18915.68889,26434.16347,18679.69832,27511.25623,15762.69222,10417.83815,20021.5292,24641.88235,20471.22024,20374.22797,25855.75278,27054.92885,30161.61703,13952.17272,31269.36859,30438.54338,25056.89018,28544.04158,27224.50091,15236.52216,29627.84419,33224.24278,38623.14745
20503050603,8157.455892,15093.34414,21092.53977,14905.04075,21951.98157,12550.81946,8295.05553,15941.85793,19620.74838,16299.91784,16222.68923,20587.27562,21542.1021,24015.75871,11109.21912,25992.54596,25301.9259,20828.44673,23727.12829,22630.26513,12665.30229,24628.03527,27617.52826,32105.34746
20503050702,10493.91256,19416.37651,27133.85999,19174.13932,28239.46339,16114.47926,10650.3406,20468.36417,25191.83267,20928.09075,20828.93419,26432.79442,27658.73268,30834.75552,14263.55334,31645.33662,30804.52249,25358.16281,28887.24195,27551.83593,15419.7191,29984.0759,33623.71574,39087.53385
20503050703,10275.80532,19012.82295,26569.90528,18775.62053,27652.52919,16759.06591,11076.35905,21287.10815,26199.51781,21765.22426,21662.10113,27490.11855,28765.09533,32068.16035,14834.10211,37073.89128,36088.84071,29708.19295,33842.66292,32278.17661,18064.87297,35127.65177,39391.64885,45792.74974
20503050802,18206.12548,33685.90849,47075.14512,33265.64614,48993.28108,29074.9629,19216.15012,36930.57098,45453.0107,37760.04506,37581.13863,47692.0474,49903.97907,55634.399,25735.38194,62601.35952,60938.04616,50163.96185,57145.24828,54503.5243,30503.55842,59315.0243,66515.02346,77323.64559
20401060805,9470.11696,17522.09666,24486.65554,17303.49244,25484.39534,15476.11838,10228.43653,19657.52767,24193.88045,20099.04296,20003.81403,25385.68228,26563.05667,29613.26383,13698.51521,33880.65827,32980.45164,27149.37919,30927.7407,29498.00615,16508.91678,32102.05142,35998.78394,41848.54783
20401060806,10307.31721,19071.12758,26651.38445,18833.19792,27737.32859,17171.37371,11348.86043,21810.81513,26844.0801,22300.69378,22195.03354,28166.43221,29472.77602,32857.10326,15199.0517,36372.84111,35406.41731,29146.42464,33202.71394,31667.81123,17723.27457,34463.40401,38646.77101,44926.83025
20401060807,16837.63653,31153.8597,43536.67518,30765.18669,45310.63174,30731.52516,20311.00097,39034.71093,48042.7214,39911.44457,39722.34529,50409.32807,52747.28607,58804.19959,27201.66978,67657.06795,65859.42424,54215.22111,61760.31838,58905.24807,32967.03673,64105.32658,71886.80041,83568.32967
20401060808,12116.70854,22418.95643,31329.88455,22139.25927,32606.46026,19745.01126,13049.82255,25079.81028,30867.45897,25643.1119,25521.61534,32388.00457,33890.14272,37781.71113,17477.07888,41458.69869,40357.14446,33221.84398,37845.30647,36095.78493,20201.44387,39282.27366,44050.58226,51208.75528
20401060809,10346.58948,19143.79128,26752.93002,18904.95499,27843.0115,17848.00613,11796.05854,22670.26326,27901.86255,23179.44565,23069.62165,29276.32123,30634.14158,34151.82684,15797.96547,44470.74745,43289.16328,35635.47044,40594.83582,38718.20844,21669.11494,42136.2012,47250.93586,54929.16285
20401060810,22739.59974,42073.97502,58797.24122,41549.06402,61193.00831,37248.32139,24618.06533,47312.24582,58230.45637,48374.89617,48145.69671,61098.91619,63932.65162,71273.96772,32969.94005,79204.37212,77099.9179,63468.35159,72301.20124,68958.84445,38593.65365,75046.44116,84156.00965,97831.27355
20401060811,15351.4795,28404.09572,39693.9548,28049.72862,41311.33469,26028.75035,17202.855,33061.31874,40690.85414,33803.88793,33643.72571,42695.30452,44675.48992,49805.52797,23039.06072,55797.26344,54314.73452,44711.67768,50934.17302,48579.57622,27188.14909,52868.11786,59285.55425,68919.39452
20401060812,35648.2725,65958.26419,92174.88851,65135.37394,95930.66943,58777.2305,38846.89724,74657.9356,91886.68929,76334.77894,75973.10677,96413.07183,100884.659,112469.1338,52026.0156,122954.9346,119688.0307,98526.71989,112238.6217,107050.0277,59911.8466,116500.2663,130641.737,151870.8841
20401060813,32877.25833,60831.19145,85009.94267,60072.26685,88473.78039,52551.66808,34732.31415,66750.32128,82154.24191,68249.558,67926.19229,86201.19878,90199.16453,100556.6362,46515.52806,106219.9585,103397.7025,85116.58496,96962.20594,92479.81416,51757.4499,100643.8123,112860.5364,131200.2564
20402010201,11222.94609,20765.27125,29018.90433,20506.2055,30201.31594,22873.56436,15117.53769,29053.65003,35758.3387,29706.20554,29565.458,37519.8112,39259.95994,43768.13852,20246.28274,47486.3819,46224.67219,38051.96986,43347.63788,41343.75317,23138.53311,44993.52585,50455.09992,58653.99999
20402010202,21982.14618,40672.4958,56838.7114,40165.06932,59154.67613,34988.8401,23124.73466,44442.28675,54698.19968,45440.47729,45225.1806,57392.65884,60054.49927,66950.49232,30969.98531,73104.035,71161.66666,58580.0065,66732.54807,63647.62021,35621.16298,69266.3494,77674.29715,90296.28854
20402010203,12560.93559,23240.888,32478.51206,22950.93689,33801.88965,23395.54759,15462.52549,29716.66517,36574.35716,30384.11205,30240.1528,38376.02716,40155.88697,44766.94356,20708.31044,50914.81067,49562.00829,40799.25207,46477.25713,44328.69604,24809.09246,48241.97548,54097.86352,62888.71031
20402010204,16078.8381,29749.89205,41574.66859,29378.73487,43268.68075,32599.50925,21545.58434,41407.39594,50962.94931,42337.42131,42136.82697,53473.40764,55953.47622,62378.5529,28855.09547,69715.96936,67863.62124,55865.06833,63639.77396,60697.81959,33970.27116,66056.14423,74074.41949,86111.43451
20402010301,11603.1604,21468.76335,30002.01538,21200.92069,31224.48531,21593.81549,14271.72943,27428.1328,33757.70216,28044.17858,27911.3058,35420.62232,37063.41194,41319.36327,19113.52735,48900.78374,47601.49405,39185.36438,44638.76592,42575.19484,23827.72424,46333.67751,51957.92562,60401.0332
20402010302,17387.81479,32171.82807,44959.25868,31770.45502,46791.18003,27759.656,18346.84089,35259.88851,43396.78604,36051.83821,35881.02523,45534.5318,47646.39844,53117.58278,24571.15258,54509.6761,53061.35826,43679.90341,49758.80657,47458.54547,26560.75045,51648.12389,57917.46991,67328.99896
20402010303,21684.92108,40122.55474,56070.18411,39621.98907,58354.83393,35818.56601,23673.11501,45496.19258,55995.31354,46518.05328,46297.65152,58753.6691,61478.6328,68538.15733,31704.40795,73689.05442,71731.14179,59048.79636,67266.5787,64156.96424,35906.22316,69820.6571,78295.88947,91018.88988
20402010403,26165.68496,48413.09435,67655.98844,47809.09652,70412.71714,41650.13801,27527.30267,52903.36542,65111.83483,54091.59381,53835.30891,68319.27369,71487.88552,79696.76159,36866.15918,83452.34829,81235.02615,66872.35704,76178.93939,72657.32245,40663.55154,79071.41551,88669.55803,103078.2686
20402010405,24701.50237,45703.98855,63870.0872,45133.78943,66472.55365,38437.32024,25403.89549,48822.49406,60089.22285,49919.06476,49682.54913,63049.24682,65973.43639,73549.09471,34022.36941,76088.90679,74067.2297,60971.85493,69457.26773,66246.38224,37075.59084,72094.52566,80845.77321,93983.12783
20402020301,23338.79778,43182.64226,60346.574,42643.89942,62805.4707,35761.37549,23635.3169,45423.55007,55905.90753,46443.77901,46223.72961,58659.85914,61380.47144,68428.72466,31653.78676,70464.57961,68592.34109,56464.94831,64323.13722,61349.59395,34335.04374,66765.45504,74869.82964,87036.09947
20402020303,19915.4929,36848.66779,51495.01615,36388.94702,53593.2452,30693.3963,20285.80122,38986.28132,47983.11505,39861.92643,39673.06179,50346.78586,52681.84222,58731.24144,27167.92099,59829.38938,58239.72719,47942.71677,54614.87302,52090.12531,29152.86985,56688.57229,63569.75725,73899.77664
20402020304,21383.10852,39564.12538,55289.79457,39070.52694,57542.64686,32661.65523,21586.65766,41486.33307,51060.10196,42418.13075,42217.15466,53575.34671,56060.14191,62497.46792,28910.10331,63739.07418,62045.53207,51075.64047,58183.80327,55494.07003,31057.92896,60393.01362,67723.86443,78728.9225
20402020402,31218.47133,57762.01868,80720.85821,57041.38524,84009.93061,47632.98534,31481.47103,60502.68714,74464.84498,61861.59828,61568.49975,78133.01868,81756.78448,91144.82866,42161.81077,92687.41523,90224.71749,74272.636,84609.11021,80697.78181,45163.49181,87821.67547,98481.97566,114485.1946
20402020504,32865.00933,60808.52783,84978.2726,60049.88651,88440.81805,50150.70536,33145.47588,63700.65597,78400.80716,65131.39523,64822.8043,82262.86837,86078.17404,95962.43862,44390.34295,97431.0927,94842.35561,78073.8577,88939.34525,84827.83758,47474.92759,92316.32743,103522.2143,120344.4669
20402020505,24952.23331,46167.90321,64518.39548,45591.91673,67147.27831,38351.23765,25347.00206,48713.1534,59954.65016,49807.26799,49571.28232,62908.04466,65825.68492,73384.37762,33946.17448,75553.12301,73545.68221,60542.5191,68968.18177,65779.90543,36814.52164,71586.86915,80276.49452,93321.34164
20402020601,19283.29946,35678.95111,49860.3683,35233.82359,51891.99165,29888.61318,19753.9058,37964.05779,46724.9939,38816.74384,38632.83096,49026.68913,51300.52019,57191.30358,26455.57594,59744.63146,58157.22109,47874.79781,54537.50191,52016.33025,29111.56995,56608.26375,63479.70027,73795.08549
20402020602,15300.09211,28309.01614,39561.08377,27955.83542,41173.05013,25730.49321,17005.73182,32682.47742,40224.58747,33416.53737,33258.21056,42206.06962,44163.5642,49234.81864,22775.06173,51871.23213,50493.0176,41565.65536,47350.32035,45161.39927,25275.12475,49148.18832,55114.07815,64070.05829
20402020603,24169.78536,44720.17821,62495.23858,44162.25349,65041.68531,39009.76329,25782.2329,49549.60156,60984.12583,50662.50438,50422.46567,63988.23254,66955.97224,74644.45348,34529.06114,78881.12145,76785.25568,63209.32292,72006.12405,68677.40767,38436.14477,74740.1598,83812.5509,97432.00189
20402020604,8719.612293,16133.47443,22546.09363,15932.19459,23464.76253,16855.02177,11139.7778,21408.98964,26349.52582,21889.84322,21786.12941,27647.51556,28929.79297,32251.76925,14919.03618,37555.4071,36557.56309,30094.04356,34282.21108,32697.40576,18299.49959,35583.89024,39903.2663,46387.50647
20402020605,16547.79112,30617.57327,42787.22958,30235.5908,44530.64902,26926.70286,17796.32758,34201.88431,42094.62706,34970.07099,34804.38332,44168.22794,46216.72717,51523.7434,23833.87355,54994.24147,53533.04889,44068.19732,50201.13936,47880.42968,26796.86307,52107.25151,58432.32889,67927.5219
20402030101,10791.95019,19967.82083,27904.48937,19718.70363,29041.49225,16485.14028,10895.31683,20939.1716,25771.28837,21409.47349,21308.03567,27040.79382,28294.93153,31544.00793,14591.63985,34422.01753,33507.42655,27583.18286,31421.91692,29969.33702,16772.70279,32614.9909,36573.98631,42517.22093
20402030102,10761.76486,19911.97017,27826.43922,19663.55003,28960.26232,16694.01613,11033.36651,21204.48265,26097.82494,21680.74325,21578.02024,27383.41606,28653.44414,31943.6881,14776.52391,34145.39388,33238.15297,27361.51789,31169.40295,29728.4964,16637.91342,32352.88914,36280.06916,42175.54224
20402030103,6097.625494,11282.14011,15766.48494,11141.38499,16408.91028,9411.194353,6220.022506,11953.95443,14712.55938,12222.44448,12164.53491,15437.30696,16153.2807,18008.14477,8330.214679,19201.05998,18690.88915,15386.26706,17527.56391,16717.29569,9356.037257,18193.07665,20401.45755,23716.67258
20402030201,13023.04126,24095.89993,33673.36791,23795.28131,35045.43146,20043.30124,13246.96729,25458.69269,31333.77601,26030.50477,25907.17249,32877.29234,34402.12347,38352.48238,17741.10643,40673.07904,39592.39752,32592.30719,37128.15802,35411.78876,19818.63693,38537.89496,43215.84656,50238.37634
20402030202,10847.52313,20070.64466,28048.18305,19820.24495,29191.04097,16896.79478,11167.38629,21462.04856,26414.82921,21944.09444,21840.12357,27716.03595,29001.49084,32331.70063,14956.01106,33133.17688,32252.83029,26550.40409,30245.40706,28847.21511,16144.69367,31393.80951,35204.57085,40925.27693
20402030203,11719.36179,21683.76513,30302.47482,21413.2402,31537.18714,18404.25863,12163.69558,23376.80626,28771.45399,23901.85798,23788.61115,30188.7494,31588.88754,35216.20514,16290.32605,37347.18416,36354.87199,29927.18876,34092.13702,32516.11724,18198.03947,35386.59781,39682.02676,46130.31461
20402030204,14123.08184,26131.25188,36517.71711,25805.24031,38005.67679,22002.57655,14541.88672,27947.33423,34396.71914,28575.04214,28439.6538,36091.11789,37765.00429,42101.51875,19475.33755,43516.93188,42360.68984,34871.15458,39724.15138,37887.77356,21204.35205,41232.457,46237.48993,53751.03369
20402030205,9225.762568,17069.98015,23854.83464,16857.01639,24826.8301,14984.94502,9903.81163,19033.64695,23426.02705,19461.1495,19368.94321,24580.00437,25720.01155,28673.41275,13263.75853,30413.27306,29605.19476,24370.8809,27762.56055,26479.14648,14819.37557,28816.69102,32314.62717,37565.71964
20402030206,8426.762381,15591.62876,21788.87937,15397.10884,22676.69438,12995.09661,8588.685994,16506.17174,20315.2886,16876.90651,16796.94408,21316.02906,22304.6549,24865.87444,11502.46609,25937.93999,25248.77053,20784.68943,23677.28151,22582.72254,12638.69442,24576.29564,27559.50798,32037.89911
20402030207,11737.48334,21717.29475,30349.33108,21446.35147,31585.9527,18310.76034,12101.90093,23258.04638,28625.28788,23780.43042,23667.75931,30035.38291,31428.40807,35037.29816,16207.56718,38033.21064,37022.67103,30476.91842,34718.37159,33113.4026,18532.31739,36036.61055,40410.94191,46977.67738
20402030301,8635.48004,15977.80918,22328.55518,15778.47117,23238.36027,13284.39523,8779.888612,16873.63465,20767.55044,17252.6225,17170.88019,21790.56993,22801.20435,25419.44246,11758.53562,26343.79666,25643.84396,21109.91237,24047.76515,22936.07966,12836.45508,24960.84671,27990.73839,32539.20344
20402030302,4210.320207,7790.150908,10886.5247,7692.961569,11330.1098,6481.921013,4284.014715,8233.236481,10133.21415,8418.157801,8378.272978,10632.38117,11125.5049,12403.03493,5737.400735,12591.54477,12256.98832,10089.90499,11494.11056,10962.75823,6135.440545,11930.53611,13378.73357,15552.76352
20503060901,10584.30424,19583.62339,27367.58338,19339.29976,28482.70989,17843.97886,11793.39693,22665.14773,27895.56663,23174.21511,23064.41617,29269.7152,30627.22915,34144.12067,15794.40066,37842.0887,36836.62737,30323.768,34543.90733,32947.00346,18439.1902,35855.52197,40207.87166,46741.60853
20503060902,9740.044957,18021.53142,25184.60228,17796.69631,26210.78039,15225.73357,10062.95304,19339.49272,23802.45282,19773.86499,19680.17662,24974.97303,26133.29881,29134.15716,13476.88991,32882.13635,32008.46046,26349.23982,30016.24653,28628.64854,16022.37043,31155.94822,34937.8371,40615.19852
20503060903,9230.100655,17078.00644,23866.05148,16864.94266,24838.50372,14944.57355,9877.129329,18982.36748,23362.9141,19408.71841,19316.7604,24513.78232,25650.71811,28596.16243,13228.02412,31377.55646,30543.85709,25143.58408,28642.80028,27318.69446,15289.23862,29730.35305,33339.19504,38756.77843
20402030303,9627.144674,17812.63773,24892.6788,17590.40875,25906.96229,16921.25282,11183.55124,21493.1156,26453.06525,21975.85857,21871.73751,27756.15565,29043.47104,32378.50163,14977.66,37842.08892,36836.62762,30323.76825,34543.90737,32947.00373,18439.19024,35855.52215,40207.87209,46741.60858
20402030304,10955.29541,20270.05051,28326.84642,20017.16295,29481.05944,18288.61368,12087.26379,23229.91608,28590.66608,23751.66811,23639.13334,29999.05562,31390.39565,34994.92106,16187.96432,38584.09064,37558.91437,30918.35187,35221.23907,33593.02345,18800.74294,36558.57182,40996.26166,47658.11109
20402030305,9242.319635,17100.61494,23897.64587,16887.269,24871.38555,14289.32161,9444.062019,18150.07682,22338.55615,18557.73389,18469.80808,23438.96402,24526.05015,27342.35051,12648.03519,28668.24924,27906.53608,22972.55171,26169.62681,24959.85139,13969.08349,27163.27437,30460.50926,35410.30959
20402030306,11515.94096,21307.3854,29776.49418,21041.55638,30989.77471,22947.85071,15166.63474,29148.00738,35874.47065,29802.68218,29661.47747,37641.66382,39387.46436,43910.28396,20312.03655,48082.18645,46804.6464,38529.40243,43891.5141,41862.48737,23428.84876,45558.0532,51088.15181,59389.92241
20402030307,8617.306342,15944.18298,22281.56379,15745.26472,23189.45403,14252.51267,9419.734286,18103.32266,22281.01244,18509.92965,18422.23018,23378.5858,24462.87163,27271.91705,12615.45406,28610.33357,27850.15905,22926.14232,26116.7588,24909.42732,13940.86304,27108.39887,30398.97297,35338.77367
20402030401,10765.04925,19918.04728,27834.93157,19669.55141,28969.1008,16728.55475,11056.1936,21248.35317,26151.81956,21725.59894,21622.66347,27440.07057,28712.72592,32009.7773,14807.09546,33562.82851,32671.0666,26894.69465,30637.61166,29221.28935,16354.04888,31800.90654,35661.08413,41455.97218
20402030402,10061.36625,18616.0566,26015.43499,18383.80415,27075.46651,16523.26959,10920.51705,20987.60304,25830.89618,21458.99224,21357.31986,27103.33833,28360.37656,31616.96797,14625.38944,36987.66273,36004.90333,29639.09604,33763.94973,32203.10222,18022.85669,35045.94998,39300.02944,45686.24243
20402030403,9914.112527,18343.60049,25634.68482,18114.7471,26679.20213,15793.69293,10438.32724,20060.90603,24690.34617,20511.48121,20414.29844,25906.60421,27108.13836,30220.93681,13979.61274,34010.96841,33107.29957,27253.79993,31046.69357,29611.46004,16572.41264,32225.5209,36137.2404,42009.50356
20402030404,10040.84724,18578.09149,25962.37973,18346.31265,27020.24943,15516.47937,10255.11192,19708.79353,24256.97663,20151.46015,20055.98309,25451.88672,26632.33143,29690.49355,13734.24025,31080.33634,30254.53404,24905.41443,28371.48505,27059.9214,15144.4132,29448.73582,33023.39315,38389.65972
20402030405,10297.39223,19052.76432,26625.72214,18815.06344,27710.6207,15808.52129,10448.1276,20079.74091,24713.5272,20530.73906,20433.46499,25930.92717,27133.58952,30249.31041,13992.73802,32902.32923,32028.1167,26365.42079,30034.67937,28646.22929,16032.20959,31175.08094,34959.29214,40640.13999
20402030406,9519.108554,17612.74357,24613.33227,17393.00854,25616.23344,17215.31718,11377.90344,21866.63128,26912.77721,22357.76369,22251.83326,28238.51325,29548.20028,32941.18795,15237.94765,35563.14441,34618.2344,28497.59555,32463.58764,30962.85342,17328.73644,33696.21353,37786.45424,43926.71314
20402030407,5145.603988,9520.661012,13304.86579,9401.882037,13846.98934,8801.491437,5817.059302,11179.51934,13759.40839,11430.61516,11376.45739,14437.20343,15106.79273,16841.48979,7790.542909,18459.55557,17969.08658,14792.08201,16850.68652,16071.7092,8994.726884,17490.49855,19613.5962,22800.7848
20402030408,14238.78336,26345.32815,36816.88303,26016.64632,38317.033,26542.30587,17542.27289,33713.62924,41493.69748,34470.84947,34307.52728,43537.69658,45556.95188,50788.20703,23493.62885,58522.77024,56967.82493,46895.69131,53422.13456,50952.52344,28516.19809,55450.54583,62181.45208,72285.87268
20402030409,13141.90265,24315.82351,33980.70482,24012.46144,35365.29151,24139.59152,15954.27713,30661.73818,37737.52416,31350.41172,31201.87428,39596.49246,41432.95629,46190.65785,21366.8925,51602.84879,50231.76504,41350.59285,47105.3284,44927.73223,25144.35045,48893.89379,54828.91645,63738.55707
20402030501,7689.813809,14228.0886,19883.36843,14050.5802,20693.54122,13101.98048,8659.327565,16641.9345,20482.38093,17015.71818,16935.09834,21491.35276,22488.10982,25070.39546,11597.07335,26882.35824,26168.0961,21541.47469,24539.38779,23404.97546,13098.87826,25471.13593,28562.96925,33204.42151
20402030502,12328.73879,22811.26588,31878.12626,22526.67422,33177.0404,20462.89544,13524.28447,25991.6552,31989.72952,26575.43724,26449.52325,33565.55864,35122.31107,39155.36852,18112.50572,41673.84537,40566.57479,33394.24628,38041.70141,36283.10118,20306.27758,39486.12605,44279.17902,51474.49838
20402030503,10828.73822,20035.88782,27999.61068,19785.92181,29140.49005,18232.6542,12050.27926,23158.83732,28503.18456,23678.99311,23566.80248,29907.26466,31294.34767,34887.84376,16138.43242,40013.55631,38950.39923,32063.81678,36526.1174,34837.57969,19497.27401,37912.99575,42515.09349,49423.75107
20503061101,12806.17818,23694.64833,33112.62991,23399.03622,34461.8454,22804.36554,15071.803,28965.75515,35650.16018,29616.33652,29476.01476,37406.30334,39141.18826,43635.72773,20185.03239,49596.07107,48278.30735,39742.51438,45273.45457,43180.54265,24166.51442,46992.46497,52696.68088,61259.8364
20503061102,10072.6246,18636.88744,26044.54534,18404.37518,27105.76321,16975.06884,11219.11918,21561.47167,26537.19603,22045.75017,21941.29786,27844.43069,29135.84057,32481.47756,15025.29478,37048.19879,36063.83109,29687.60513,33819.20993,32255.80776,18052.35401,35103.30825,39364.35006,45761.01545
20503061103,9431.542595,17450.72463,24386.9151,17233.01088,25380.59052,15639.05591,10336.12485,19864.48852,24448.60143,20310.65218,20214.42072,25652.95105,26842.72104,29925.04162,13842.73757,34474.47693,33558.49271,27625.22036,31469.80427,30015.01111,16798.2649,32664.69702,36629.72622,42582.01782
20503061201,8364.895401,15477.15913,21628.91079,15284.0675,22510.20787,14195.99735,9382.382289,18031.53774,22192.66183,18436.53252,18349.18056,23285.8829,24365.86942,27163.77599,12565.43019,30579.4658,29766.97182,24504.05515,27914.26862,26623.84151,14900.35572,28974.15932,32491.20978,37770.9969
20503061402,9418.256693,17426.14261,24352.56215,17208.7355,25344.83783,14856.77756,9819.103488,18870.85064,23225.66228,19294.69652,19203.27897,24369.76944,25500.02611,28428.16655,13150.31253,30507.34439,29696.7666,24446.26247,27848.4331,26561.0494,14865.21334,28905.82394,32414.57947,37681.91427
20503061403,6243.483203,11552.01329,16143.62572,11407.89136,16801.41807,9579.731003,6331.411355,12168.02714,14976.03354,12441.32539,12382.37871,15713.75991,16442.55543,18330.6364,8479.393112,19597.10193,19076.40844,15703.62509,17889.08809,17062.10741,9549.015279,18568.32804,20822.25846,24205.85383
20402030601,8909.781178,16485.33481,23037.80887,16279.66524,23976.51346,15543.33754,10272.86295,19742.90852,24298.96437,20186.3412,20090.69892,25495.94292,26678.4306,29741.88629,13758.01343,31410.42965,30575.85695,25169.92625,28672.80851,27347.31547,15305.25669,29761.50064,33374.12326,38797.38269
20402030602,8687.301823,16073.69213,22462.54947,15873.15813,23377.81441,15643.85326,10339.2956,19870.58217,24456.10115,20316.88245,20220.62169,25660.82033,26850.95517,29934.22147,13846.98396,32968.48656,32092.51643,26418.4344,30095.07085,28703.82915,16064.44596,31237.76546,35029.58559,40721.85612
20402030603,12737.34351,23567.28732,32934.64588,23273.26382,34276.60931,20851.13101,13780.87634,26484.78644,32596.66029,27079.64411,26951.34152,34202.38738,35788.67529,39898.25022,18456.1483,42676.34258,41542.43511,34197.57052,38956.82468,37155.91946,20794.761,40435.99531,45344.34986,52712.75864
20402030604,23501.69816,43484.04922,60767.78117,42941.54607,63243.84086,38172.39639,25228.80255,48485.99144,59675.06664,49575.0045,49340.11894,62614.68846,65518.72474,73042.16838,33787.87486,77404.27245,75347.64687,62025.88905,70657.99211,67391.59801,37716.52531,73340.84096,82243.37349,95607.83574
20402030605,33189.54661,61409.00302,85817.41853,60642.8694,89314.15685,54347.26694,35919.05682,69031.06357,84961.30945,70581.52706,70247.11176,89146.54304,93281.113,103992.4813,48104.88274,108519.8114,105636.4473,86959.51096,99061.6109,94482.16759,52878.09127,102822.9304,115304.1695,134040.9758
20402030606,11034.80428,20417.16177,28532.43064,20162.43916,29695.02075,19994.08611,13214.44042,25396.18105,31256.83789,25966.58852,25843.5591,32796.56445,34317.65203,38258.31095,17697.54447,43376.30751,42223.80237,34758.46949,39595.78318,37765.34025,21135.8307,41099.21508,46088.07471,53577.33774
